-0.5894495;0.9017096;3.780162;-0.6028587;1.166223;3.689227;-0.6157591;1.421313;3.583259;-0.59604;1.54045;3.515939;-0.7967229;1.338736;3.578715;-0.8817641;1.086867;3.679894;-0.8780077;0.8453337;3.73355;-0.8661222;0.7720455;3.756406;-0.4154998;1.370623;3.649339;-0.359329;1.124473;3.757636;-0.3699179;0.8746861;3.791836;-0.3906778;0.8168467;3.805402;-0.6677738;0.8975537;3.723481;-0.7034029;0.522611;3.97271;-0.6781473;0.1437334;4.173715;-0.6887809;0.05700256;4.119415;-0.5000944;0.8892848;3.770741;-0.5110035;0.5376645;3.961635;-0.57537;0.141338;4.16645;-0.5455951;0.06243353;4.102828;-0.612817;1.358803;3.611946;-0.8731729;0.6975452;3.784323;-0.8197737;0.7588521;3.766667;-0.3893726;0.7450272;3.816573;-0.3591264;0.8063936;3.805818;
-0.5874342;0.9011139;3.780166;-0.6015348;1.165158;3.687963;-0.6148518;1.420177;3.581858;-0.5957964;1.539195;3.514681;-0.7961293;1.337416;3.575819;-0.8820662;1.084546;3.677884;-0.878337;0.844296;3.732615;-0.864792;0.7684321;3.756048;-0.4144441;1.370083;3.64742;-0.3588726;1.123044;3.75667;-0.3701309;0.8716436;3.790614;-0.3932122;0.8076385;3.804425;-0.6639517;0.8968821;3.723945;-0.7012308;0.5235304;3.971922;-0.6791354;0.1483723;4.171079;-0.6920747;0.05610384;4.126132;-0.4994935;0.8889913;3.770587;-0.509176;0.5357229;3.96209;-0.5726196;0.141169;4.165349;-0.5466985;0.06079197;4.101727;-0.6118111;1.357661;3.610495;-0.8669417;0.698194;3.793115;-0.8191322;0.748073;3.7635;-0.392551;0.7348467;3.819715;-0.3645373;0.7883668;3.80356;
-0.5900845;0.8987643;3.774121;-0.6017863;1.161858;3.680224;-0.6119635;1.416729;3.574774;-0.59526;1.537585;3.512492;-0.7957253;1.336286;3.573388;-0.880859;1.079412;3.675121;-0.8779489;0.842264;3.731636;-0.8603545;0.767082;3.752151;-0.4138009;1.36825;3.644504;-0.3559778;1.134259;3.751625;-0.3699429;0.8702149;3.790339;-0.3917872;0.8064551;3.803639;-0.6702191;0.8946289;3.71596;-0.6889692;0.5852455;3.912251;-0.6783642;0.1651298;4.160121;-0.6860057;0.05946139;4.116599;-0.4999669;0.8867309;3.765756;-0.532689;0.474187;3.992946;-0.572606;0.140974;4.165377;-0.5454442;0.06018665;4.102384;-0.6097454;1.35426;3.603188;-0.862771;0.6968448;3.785568;-0.8163669;0.7692782;3.747416;-0.3898573;0.7355598;3.820941;-0.362733;0.7780499;3.808077;
-0.5913577;0.8978912;3.769535;-0.6022254;1.160234;3.677213;-0.6117001;1.414767;3.573393;-0.5948827;1.531978;3.506987;-0.795534;1.334978;3.571096;-0.8796078;1.075394;3.674154;-0.8772789;0.8408751;3.729445;-0.8595939;0.7674405;3.751058;-0.4135547;1.366817;3.64213;-0.3542793;1.171526;3.736588;-0.3688022;0.8806594;3.787324;-0.3908982;0.8051519;3.799524;-0.6721572;0.8947173;3.711822;-0.7024896;0.508478;3.976989;-0.678009;0.1475465;4.170689;-0.6866459;0.05747208;4.116418;-0.5004075;0.8849959;3.760944;-0.53146;0.4749924;3.991819;-0.573821;0.1394591;4.167301;-0.5440759;0.05828466;4.100199;-0.6096444;1.352383;3.601431;-0.8627765;0.6968423;3.785567;-0.8146926;0.7727656;3.739834;-0.3870654;0.7342774;3.816714;-0.3593314;0.7877612;3.797667;
-0.5935425;0.8974012;3.760037;-0.6029935;1.158499;3.670446;-0.611273;1.412373;3.569551;-0.5948644;1.530942;3.504616;-0.7961819;1.332942;3.567878;-0.8794702;1.072508;3.673091;-0.8770739;0.840277;3.728246;-0.8580366;0.7631508;3.748201;-0.413361;1.365928;3.639298;-0.356049;1.121825;3.74664;-0.3687016;0.867421;3.784138;-0.3914413;0.8063327;3.790659;-0.6747068;0.896408;3.701583;-0.7029743;0.5095423;3.975451;-0.6772403;0.1470805;4.170539;-0.6862336;0.05750566;4.116097;-0.5021577;0.882626;3.752265;-0.5041068;0.537681;3.949906;-0.5744491;0.1394694;4.166542;-0.5449527;0.05903256;4.100408;-0.6094841;1.350103;3.596877;-0.8616131;0.6953505;3.778327;-0.8142431;0.7716132;3.72725;-0.391944;0.7337302;3.813911;-0.3608876;0.7942367;3.796;
-0.5932416;0.8928732;3.752793;-0.6027109;1.153432;3.663976;-0.6107062;1.406811;3.564624;-0.5942313;1.516625;3.48852;-0.7963078;1.326203;3.556579;-0.877699;1.067114;3.666752;-0.8749881;0.8409889;3.72526;-0.8521052;0.7661637;3.74103;-0.413818;1.360075;3.62796;-0.3559332;1.121882;3.746521;-0.3677754;0.8624718;3.780321;-0.3867747;0.8017872;3.784043;-0.6733713;0.8924818;3.696386;-0.7179037;0.5618806;3.908477;-0.6791229;0.151658;4.168883;-0.6863054;0.05791297;4.116198;-0.5030956;0.8775556;3.742856;-0.4999553;0.534415;3.937914;-0.5729953;0.1386819;4.164618;-0.5434261;0.05854955;4.099904;-0.6090161;1.344647;3.591475;-0.8568413;0.6936744;3.772244;-0.8075597;0.7624304;3.726167;-0.3843169;0.7290232;3.789377;-0.3547328;0.7873015;3.785334;
-0.5891495;0.8907024;3.753159;-0.6001112;1.1508;3.661393;-0.6088701;1.40225;3.55718;-0.5945223;1.513663;3.484654;-0.7959225;1.320143;3.548122;-0.8773159;1.062977;3.662053;-0.8744441;0.8418483;3.724442;-0.8519353;0.7651457;3.731998;-0.4140716;1.355491;3.62323;-0.3554446;1.12174;3.745732;-0.3664941;0.8584968;3.7763;-0.3817485;0.7918791;3.784553;-0.6653257;0.8881525;3.698517;-0.7216277;0.5664281;3.901922;-0.6799232;0.1588861;4.165917;-0.6857533;0.05802841;4.116303;-0.5014489;0.8767597;3.742481;-0.493246;0.5288748;3.912234;-0.5456143;0.1440625;4.142637;-0.5414814;0.05898596;4.095604;-0.6069401;1.340681;3.58548;-0.8573098;0.6924181;3.761562;-0.8041995;0.7516197;3.71825;-0.3772762;0.7210054;3.79849;-0.3550783;0.7522315;3.800333;
-0.5873311;0.8870317;3.745993;-0.6001758;1.147315;3.654025;-0.610667;1.399619;3.551313;-0.5949318;1.511581;3.478931;-0.796914;1.317437;3.543503;-0.8761883;1.059372;3.657054;-0.8684019;0.8275853;3.728694;-0.8514474;0.7539711;3.738531;-0.4144642;1.35187;3.619208;-0.3547956;1.119286;3.745046;-0.3682268;0.8497909;3.768174;-0.3795229;0.7900688;3.776202;-0.6636194;0.8836012;3.692349;-0.7318663;0.5843604;3.890429;-0.6886079;0.1777281;4.15604;-0.6879261;0.07080245;4.122442;-0.5000047;0.8743828;3.733948;-0.494793;0.4370178;3.912914;-0.5398192;0.1390873;4.129644;-0.5369742;0.05722125;4.092294;-0.6084013;1.337783;3.579036;-0.8604667;0.6764677;3.7805;-0.8062249;0.755601;3.725658;-0.3766364;0.7197776;3.792034;-0.3529944;0.7628303;3.787368;
-0.5858364;0.8825442;3.740325;-0.6005511;1.140788;3.643746;-0.6140601;1.390969;3.53579;-0.5948421;1.505124;3.469015;-0.797178;1.311203;3.53457;-0.874806;1.054261;3.65128;-0.8730943;0.8348463;3.716634;-0.8558149;0.7576213;3.728733;-0.4151447;1.349383;3.615604;-0.3543942;1.117372;3.744164;-0.3676224;0.8490792;3.766528;-0.3798272;0.7892402;3.772579;-0.6592956;0.877588;3.68677;-0.7242656;0.5104913;3.941743;-0.6866973;0.1490821;4.17383;-0.692479;0.05787819;4.112958;-0.5011584;0.8710581;3.727629;-0.4927435;0.4314442;3.902346;-0.5326663;0.1285005;4.108375;-0.5063477;0.03250122;4.050781;-0.6109644;1.329653;3.564793;-0.8691561;0.6835457;3.768843;-0.8128102;0.7637103;3.714046;-0.374089;0.7189392;3.790049;-0.3497966;0.7319913;3.8045;
-0.5836632;0.8764359;3.732587;-0.59961;1.136453;3.638767;-0.6137486;1.38848;3.533653;-0.5934021;1.500588;3.462441;-0.796914;1.308003;3.527433;-0.8746078;1.051361;3.644984;-0.8702419;0.8141535;3.713912;-0.8579001;0.7456686;3.733031;-0.4150054;1.34517;3.609226;-0.3500767;1.162257;3.733305;-0.3654294;0.867214;3.759865;-0.3800543;0.8128011;3.761664;-0.6561241;0.8672068;3.677467;-0.7473742;0.5840588;3.885761;-0.6986225;0.1808038;4.155488;-0.6899326;0.07394028;4.116298;-0.5001502;0.8686356;3.721623;-0.4931373;0.422841;3.884369;-0.5267166;0.1094358;4.077166;-0.50311;0.02507031;4.02488;-0.61055;1.326734;3.562007;-0.8662778;0.6669574;3.779748;-0.813346;0.7581663;3.728597;-0.3721624;0.7356504;3.770802;-0.3513165;0.8036942;3.759762;
